/home/hongyux/.conda/envs/TL/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:28: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
loss: 0.057572  [105920/158947]
loss: 0.056055  [106240/158947]
loss: 0.054432  [106560/158947]
loss: 0.053324  [106880/158947]
loss: 0.050751  [107200/158947]
loss: 0.049220  [107520/158947]
loss: 0.055873  [107840/158947]
loss: 0.049997  [108160/158947]
loss: 0.046917  [108480/158947]
loss: 0.055311  [108800/158947]
loss: 0.056418  [109120/158947]
loss: 0.056468  [109440/158947]
loss: 0.058035  [109760/158947]
loss: 0.052603  [110080/158947]
loss: 0.054034  [110400/158947]
loss: 0.054094  [110720/158947]
loss: 0.054198  [111040/158947]
loss: 0.054171  [111360/158947]
loss: 0.056778  [111680/158947]
loss: 0.056471  [112000/158947]
loss: 0.058839  [112320/158947]
loss: 0.051643  [112640/158947]
loss: 0.053227  [112960/158947]
loss: 0.047572  [113280/158947]
loss: 0.055838  [113600/158947]
loss: 0.059699  [113920/158947]
loss: 0.063365  [114240/158947]
loss: 0.060789  [114560/158947]
loss: 0.068530  [114880/158947]
loss: 0.058192  [115200/158947]
loss: 0.060471  [115520/158947]
loss: 0.045862  [115840/158947]
loss: 0.048423  [116160/158947]
loss: 0.058008  [116480/158947]
loss: 0.054148  [116800/158947]
loss: 0.060073  [117120/158947]
loss: 0.053936  [117440/158947]
loss: 0.052623  [117760/158947]
loss: 0.062115  [118080/158947]
loss: 0.056967  [118400/158947]
loss: 0.054358  [118720/158947]
loss: 0.052739  [119040/158947]
loss: 0.052940  [119360/158947]
loss: 0.058703  [119680/158947]
loss: 0.052176  [120000/158947]
loss: 0.055318  [120320/158947]
loss: 0.049821  [120640/158947]
loss: 0.059816  [120960/158947]
loss: 0.059393  [121280/158947]
loss: 0.062718  [121600/158947]
loss: 0.048975  [121920/158947]
loss: 0.051995  [122240/158947]
loss: 0.049918  [122560/158947]
loss: 0.050211  [122880/158947]
loss: 0.055225  [123200/158947]
loss: 0.055259  [123520/158947]
loss: 0.051388  [123840/158947]
loss: 0.051254  [124160/158947]
loss: 0.049890  [124480/158947]
loss: 0.060704  [124800/158947]
loss: 0.051368  [125120/158947]
loss: 0.052411  [125440/158947]
loss: 0.056141  [125760/158947]
loss: 0.056154  [126080/158947]
loss: 0.051505  [126400/158947]
loss: 0.053862  [126720/158947]
loss: 0.054875  [127040/158947]
loss: 0.054496  [127360/158947]
loss: 0.056396  [127680/158947]
loss: 0.059824  [128000/158947]
loss: 0.059123  [128320/158947]
loss: 0.062205  [128640/158947]
loss: 0.052078  [128960/158947]
loss: 0.054906  [129280/158947]
loss: 0.056723  [129600/158947]
loss: 0.055469  [129920/158947]
loss: 0.052381  [130240/158947]
loss: 0.052323  [130560/158947]
loss: 0.052575  [130880/158947]
loss: 0.057181  [131200/158947]
loss: 0.052232  [131520/158947]
loss: 0.057988  [131840/158947]
loss: 0.055483  [132160/158947]
loss: 0.045191  [132480/158947]
loss: 0.050720  [132800/158947]
loss: 0.048743  [133120/158947]
loss: 0.054128  [133440/158947]
loss: 0.055001  [133760/158947]
loss: 0.052736  [134080/158947]
loss: 0.057998  [134400/158947]
loss: 0.052950  [134720/158947]
loss: 0.057202  [135040/158947]
loss: 0.050778  [135360/158947]
loss: 0.052336  [135680/158947]
loss: 0.053581  [136000/158947]
loss: 0.054816  [136320/158947]
loss: 0.050080  [136640/158947]
loss: 0.052307  [136960/158947]
loss: 0.052802  [137280/158947]
loss: 0.051103  [137600/158947]
loss: 0.055771  [137920/158947]
loss: 0.061002  [138240/158947]
loss: 0.060210  [138560/158947]
loss: 0.049916  [138880/158947]
loss: 0.054259  [139200/158947]
loss: 0.048656  [139520/158947]
loss: 0.053633  [139840/158947]
loss: 0.052931  [140160/158947]
loss: 0.053676  [140480/158947]
loss: 0.054496  [140800/158947]
loss: 0.061909  [141120/158947]
loss: 0.052527  [141440/158947]
loss: 0.056682  [141760/158947]
loss: 0.059087  [142080/158947]
loss: 0.058152  [142400/158947]
loss: 0.052568  [142720/158947]
loss: 0.053724  [143040/158947]
loss: 0.059720  [143360/158947]
loss: 0.057101  [143680/158947]
loss: 0.050825  [144000/158947]
loss: 0.053645  [144320/158947]
loss: 0.052983  [144640/158947]
loss: 0.052514  [144960/158947]
loss: 0.052365  [145280/158947]
loss: 0.054717  [145600/158947]
loss: 0.055069  [145920/158947]
loss: 0.053195  [146240/158947]
loss: 0.054554  [146560/158947]
loss: 0.054530  [146880/158947]
loss: 0.055966  [147200/158947]
loss: 0.056831  [147520/158947]
loss: 0.055808  [147840/158947]
loss: 0.048312  [148160/158947]
loss: 0.056970  [148480/158947]
loss: 0.044810  [148800/158947]
loss: 0.047102  [149120/158947]
loss: 0.057424  [149440/158947]
loss: 0.060635  [149760/158947]
loss: 0.057524  [150080/158947]
loss: 0.053591  [150400/158947]
loss: 0.053430  [150720/158947]
loss: 0.049049  [151040/158947]
loss: 0.052275  [151360/158947]
loss: 0.056354  [151680/158947]
loss: 0.055637  [152000/158947]
loss: 0.054819  [152320/158947]
loss: 0.053258  [152640/158947]
loss: 0.060340  [152960/158947]
loss: 0.047530  [153280/158947]
loss: 0.054549  [153600/158947]
loss: 0.060023  [153920/158947]
loss: 0.063819  [154240/158947]
loss: 0.061296  [154560/158947]
loss: 0.050925  [154880/158947]
loss: 0.053024  [155200/158947]
loss: 0.051906  [155520/158947]
loss: 0.065647  [155840/158947]
loss: 0.061876  [156160/158947]
loss: 0.058650  [156480/158947]
loss: 0.051811  [156800/158947]
loss: 0.053047  [157120/158947]
loss: 0.051309  [157440/158947]
loss: 0.045897  [157760/158947]
loss: 0.053962  [158080/158947]
loss: 0.055755  [158400/158947]
loss: 0.049713  [158720/158947]
Epoch 13 results: Train loss: 0.054747, Val loss: 0.054897
Validation loss decreased (0.055181 --> 0.054897). Saving model...
Saving best model to best_model.pth
Epoch 14/50
loss: 0.049547  [    0/158947]
loss: 0.060688  [  320/158947]
loss: 0.058869  [  640/158947]
loss: 0.051613  [  960/158947]
loss: 0.056811  [ 1280/158947]
loss: 0.049721  [ 1600/158947]
loss: 0.057906  [ 1920/158947]
loss: 0.055868  [ 2240/158947]
loss: 0.047764  [ 2560/158947]
loss: 0.046579  [ 2880/158947]
loss: 0.057885  [ 3200/158947]
loss: 0.050812  [ 3520/158947]
loss: 0.048052  [ 3840/158947]
loss: 0.047605  [ 4160/158947]
loss: 0.059363  [ 4480/158947]
loss: 0.046658  [ 4800/158947]
loss: 0.054711  [ 5120/158947]
loss: 0.054374  [ 5440/158947]
loss: 0.049724  [ 5760/158947]
loss: 0.054429  [ 6080/158947]
loss: 0.054729  [ 6400/158947]
loss: 0.060368  [ 6720/158947]
loss: 0.062611  [ 7040/158947]
loss: 0.054437  [ 7360/158947]
loss: 0.055479  [ 7680/158947]
loss: 0.048605  [ 8000/158947]
loss: 0.051557  [ 8320/158947]
loss: 0.054340  [ 8640/158947]
loss: 0.058382  [ 8960/158947]
loss: 0.055518  [ 9280/158947]
loss: 0.057985  [ 9600/158947]
loss: 0.056065  [ 9920/158947]
loss: 0.056276  [10240/158947]
loss: 0.051234  [10560/158947]
loss: 0.061594  [10880/158947]
loss: 0.063864  [11200/158947]
loss: 0.050723  [11520/158947]
loss: 0.046942  [11840/158947]
loss: 0.049847  [12160/158947]
loss: 0.055743  [12480/158947]
loss: 0.058425  [12800/158947]
loss: 0.055162  [13120/158947]
loss: 0.059249  [13440/158947]
loss: 0.060824  [13760/158947]
loss: 0.054824  [14080/158947]
loss: 0.056818  [14400/158947]
loss: 0.056198  [14720/158947]
loss: 0.052379  [15040/158947]
loss: 0.065944  [15360/158947]
loss: 0.055852  [15680/158947]
loss: 0.051245  [16000/158947]
loss: 0.055182  [16320/158947]
loss: 0.056672  [16640/158947]
loss: 0.060734  [16960/158947]
loss: 0.060939  [17280/158947]
loss: 0.050965  [17600/158947]
loss: 0.050889  [17920/158947]
loss: 0.058878  [18240/158947]
loss: 0.047265  [18560/158947]
loss: 0.062161  [18880/158947]
loss: 0.053199  [19200/158947]
loss: 0.053595  [19520/158947]
loss: 0.065367  [19840/158947]
loss: 0.056764  [20160/158947]
loss: 0.054513  [20480/158947]
loss: 0.057175  [20800/158947]
loss: 0.049609  [21120/158947]
loss: 0.055808  [21440/158947]
loss: 0.059213  [21760/158947]
loss: 0.054742  [22080/158947]
loss: 0.060068  [22400/158947]
loss: 0.055396  [22720/158947]
loss: 0.055722  [23040/158947]
loss: 0.047694  [23360/158947]
loss: 0.052319  [23680/158947]
loss: 0.059153  [24000/158947]
loss: 0.051846  [24320/158947]
loss: 0.057159  [24640/158947]
loss: 0.051361  [24960/158947]
loss: 0.050953  [25280/158947]
loss: 0.050001  [25600/158947]
loss: 0.056764  [25920/158947]
loss: 0.051429  [26240/158947]
loss: 0.054242  [26560/158947]
loss: 0.054454  [26880/158947]
loss: 0.059851  [27200/158947]
loss: 0.053864  [27520/158947]
loss: 0.057357  [27840/158947]
loss: 0.058553  [28160/158947]
loss: 0.052952  [28480/158947]
loss: 0.050040  [28800/158947]
loss: 0.051768  [29120/158947]
loss: 0.055260  [29440/158947]
loss: 0.053630  [29760/158947]
loss: 0.052392  [30080/158947]
loss: 0.054882  [30400/158947]
loss: 0.051427  [30720/158947]
loss: 0.053670  [31040/158947]
loss: 0.054119  [31360/158947]
loss: 0.060302  [31680/158947]
loss: 0.051618  [32000/158947]
loss: 0.055677  [32320/158947]
loss: 0.055381  [32640/158947]
loss: 0.052309  [32960/158947]
loss: 0.059201  [33280/158947]
loss: 0.055784  [33600/158947]
loss: 0.061541  [33920/158947]
loss: 0.053920  [34240/158947]
loss: 0.050713  [34560/158947]
loss: 0.053725  [34880/158947]
loss: 0.049328  [35200/158947]
loss: 0.058603  [35520/158947]
loss: 0.049679  [35840/158947]
loss: 0.055087  [36160/158947]
loss: 0.046686  [36480/158947]
loss: 0.052329  [36800/158947]
loss: 0.049680  [37120/158947]
loss: 0.060839  [37440/158947]
loss: 0.059492  [37760/158947]
loss: 0.060834  [38080/158947]
loss: 0.056752  [38400/158947]
loss: 0.054691  [38720/158947]
loss: 0.050606  [39040/158947]
loss: 0.050960  [39360/158947]
loss: 0.055752  [39680/158947]
loss: 0.054049  [40000/158947]
loss: 0.059484  [40320/158947]
loss: 0.051909  [40640/158947]
loss: 0.050167  [40960/158947]
loss: 0.047728  [41280/158947]
loss: 0.056748  [41600/158947]
loss: 0.055008  [41920/158947]
loss: 0.053247  [42240/158947]
loss: 0.057363  [42560/158947]
loss: 0.049571  [42880/158947]
loss: 0.061485  [43200/158947]
loss: 0.047234  [43520/158947]
loss: 0.056895  [43840/158947]
loss: 0.057344  [44160/158947]
loss: 0.059247  [44480/158947]
loss: 0.059588  [44800/158947]
loss: 0.064365  [45120/158947]
loss: 0.061739  [45440/158947]
loss: 0.056258  [45760/158947]
loss: 0.063185  [46080/158947]
loss: 0.046886  [46400/158947]
loss: 0.054929  [46720/158947]
loss: 0.060161  [47040/158947]
loss: 0.059223  [47360/158947]
loss: 0.055420  [47680/158947]
loss: 0.051833  [48000/158947]
loss: 0.051913  [48320/158947]
loss: 0.058728  [48640/158947]
loss: 0.056711  [48960/158947]
loss: 0.054887  [49280/158947]
loss: 0.056190  [49600/158947]
loss: 0.054696  [49920/158947]
loss: 0.057443  [50240/158947]
loss: 0.053428  [50560/158947]
loss: 0.056835  [50880/158947]
loss: 0.053126  [51200/158947]
loss: 0.055684  [51520/158947]
loss: 0.057147  [51840/158947]
loss: 0.059753  [52160/158947]
loss: 0.066229  [52480/158947]
loss: 0.048159  [52800/158947]
loss: 0.056181  [53120/158947]
loss: 0.056387  [53440/158947]
loss: 0.060725  [53760/158947]
loss: 0.059709  [54080/158947]
loss: 0.052315  [54400/158947]
loss: 0.048145  [54720/158947]
loss: 0.056704  [55040/158947]
loss: 0.059562  [55360/158947]
loss: 0.056341  [55680/158947]
loss: 0.056176  [56000/158947]
loss: 0.057305  [56320/158947]
loss: 0.067221  [56640/158947]
loss: 0.056683  [56960/158947]
loss: 0.046982  [57280/158947]
loss: 0.052790  [57600/158947]
loss: 0.059988  [57920/158947]
loss: 0.054560  [58240/158947]
loss: 0.058733  [58560/158947]
loss: 0.056946  [58880/158947]
loss: 0.058633  [59200/158947]
loss: 0.051889  [59520/158947]
loss: 0.064673  [59840/158947]
loss: 0.057649  [60160/158947]
loss: 0.062234  [60480/158947]
loss: 0.051541  [60800/158947]
loss: 0.059145  [61120/158947]
loss: 0.057534  [61440/158947]
loss: 0.054043  [61760/158947]
loss: 0.054133  [62080/158947]
loss: 0.053873  [62400/158947]
loss: 0.052049  [62720/158947]
loss: 0.060674  [63040/158947]
loss: 0.051743  [63360/158947]
loss: 0.059526  [63680/158947]
loss: 0.051433  [64000/158947]
loss: 0.051847  [64320/158947]
loss: 0.052765  [64640/158947]
loss: 0.060746  [64960/158947]
loss: 0.063253  [65280/158947]
loss: 0.052187  [65600/158947]
loss: 0.049477  [65920/158947]
loss: 0.051049  [66240/158947]
loss: 0.056544  [66560/158947]
loss: 0.052305  [66880/158947]
loss: 0.053196  [67200/158947]
loss: 0.055531  [67520/158947]
loss: 0.051715  [67840/158947]
loss: 0.061374  [68160/158947]
loss: 0.049965  [68480/158947]
loss: 0.049233  [68800/158947]
loss: 0.059694  [69120/158947]
loss: 0.048671  [69440/158947]
loss: 0.058559  [69760/158947]
loss: 0.058309  [70080/158947]
loss: 0.046888  [70400/158947]
loss: 0.056188  [70720/158947]
loss: 0.050879  [71040/158947]
loss: 0.059180  [71360/158947]
loss: 0.056662  [71680/158947]
loss: 0.053647  [72000/158947]
loss: 0.050406  [72320/158947]
loss: 0.047029  [72640/158947]
loss: 0.058072  [72960/158947]
loss: 0.053924  [73280/158947]
loss: 0.055210  [73600/158947]
loss: 0.053135  [73920/158947]
loss: 0.060691  [74240/158947]
loss: 0.052919  [74560/158947]
loss: 0.049833  [74880/158947]
loss: 0.062715  [75200/158947]
loss: 0.059244  [75520/158947]
loss: 0.054900  [75840/158947]
loss: 0.052567  [76160/158947]
loss: 0.050255  [76480/158947]
loss: 0.061352  [76800/158947]
loss: 0.052369  [77120/158947]
loss: 0.061322  [77440/158947]
loss: 0.057211  [77760/158947]
loss: 0.055569  [78080/158947]
loss: 0.053159  [78400/158947]
loss: 0.053351  [78720/158947]
loss: 0.057760  [79040/158947]
loss: 0.056588  [79360/158947]
loss: 0.057926  [79680/158947]
loss: 0.054967  [80000/158947]
loss: 0.054457  [80320/158947]
loss: 0.056367  [80640/158947]
loss: 0.049020  [80960/158947]
loss: 0.054319  [81280/158947]
loss: 0.057852  [81600/158947]
loss: 0.044243  [81920/158947]
loss: 0.061297  [82240/158947]
loss: 0.055655  [82560/158947]
loss: 0.053701  [82880/158947]
loss: 0.053724  [83200/158947]
loss: 0.055945  [83520/158947]
loss: 0.045777  [83840/158947]
loss: 0.048890  [84160/158947]
loss: 0.059766  [84480/158947]
loss: 0.049956  [84800/158947]
loss: 0.059282  [85120/158947]
loss: 0.057411  [85440/158947]
loss: 0.053007  [85760/158947]
loss: 0.048617  [86080/158947]
loss: 0.055575  [86400/158947]
loss: 0.056602  [86720/158947]
loss: 0.055195  [87040/158947]
loss: 0.047322  [87360/158947]
loss: 0.047509  [87680/158947]
loss: 0.060771  [88000/158947]
loss: 0.055613  [88320/158947]
loss: 0.058330  [88640/158947]
loss: 0.051905  [88960/158947]
loss: 0.051203  [89280/158947]
loss: 0.054008  [89600/158947]
loss: 0.069822  [89920/158947]
loss: 0.048118  [90240/158947]
loss: 0.056974  [90560/158947]
loss: 0.052460  [90880/158947]
loss: 0.050885  [91200/158947]
loss: 0.054750  [91520/158947]
loss: 0.065677  [91840/158947]
loss: 0.055510  [92160/158947]
loss: 0.058312  [92480/158947]
loss: 0.059221  [92800/158947]
loss: 0.056368  [93120/158947]
loss: 0.053366  [93440/158947]
loss: 0.046247  [93760/158947]
loss: 0.054082  [94080/158947]
loss: 0.046285  [94400/158947]
loss: 0.070323  [94720/158947]
loss: 0.055676  [95040/158947]
loss: 0.052561  [95360/158947]
loss: 0.052349  [95680/158947]
loss: 0.060622  [96000/158947]
loss: 0.059426  [96320/158947]
loss: 0.060039  [96640/158947]
loss: 0.051433  [96960/158947]
loss: 0.062016  [97280/158947]
loss: 0.048634  [97600/158947]
loss: 0.052267  [97920/158947]
loss: 0.054772  [98240/158947]
loss: 0.059276  [98560/158947]
loss: 0.055736  [98880/158947]
loss: 0.057296  [99200/158947]
loss: 0.051805  [99520/158947]
loss: 0.062194  [99840/158947]
loss: 0.049443  [100160/158947]
loss: 0.061723  [100480/158947]
loss: 0.057910  [100800/158947]
loss: 0.061476  [101120/158947]
loss: 0.052350  [101440/158947]
loss: 0.055236  [101760/158947]
loss: 0.049457  [102080/158947]
loss: 0.053638  [102400/158947]
loss: 0.054281  [102720/158947]
loss: 0.054096  [103040/158947]
loss: 0.052425  [103360/158947]
loss: 0.056675  [103680/158947]
loss: 0.051182  [104000/158947]
loss: 0.052585  [104320/158947]
loss: 0.053911  [104640/158947]
loss: 0.059581  [104960/158947]
loss: 0.050683  [105280/158947]
loss: 0.050270  [105600/158947]
loss: 0.062436  [105920/158947]
loss: 0.052726  [106240/158947]
loss: 0.057255  [106560/158947]
loss: 0.058731  [106880/158947]
loss: 0.056135  [107200/158947]
loss: 0.049559  [107520/158947]
loss: 0.046275  [107840/158947]
loss: 0.055489  [108160/158947]
loss: 0.056807  [108480/158947]
loss: 0.056559  [108800/158947]
loss: 0.051273  [109120/158947]
loss: 0.051895  [109440/158947]
loss: 0.057440  [109760/158947]
loss: 0.048238  [110080/158947]
loss: 0.050001  [110400/158947]
loss: 0.060218  [110720/158947]
loss: 0.050749  [111040/158947]
loss: 0.059404  [111360/158947]
loss: 0.056246  [111680/158947]
loss: 0.054779  [112000/158947]
loss: 0.047270  [112320/158947]
loss: 0.050618  [112640/158947]
loss: 0.048429  [112960/158947]
loss: 0.054022  [113280/158947]
loss: 0.054024  [113600/158947]
loss: 0.047549  [113920/158947]
loss: 0.051430  [114240/158947]
loss: 0.051828  [114560/158947]
loss: 0.059367  [114880/158947]
loss: 0.059715  [115200/158947]
loss: 0.050160  [115520/158947]
loss: 0.051097  [115840/158947]
loss: 0.054716  [116160/158947]
loss: 0.051764  [116480/158947]
loss: 0.048017  [116800/158947]
loss: 0.048016  [117120/158947]
loss: 0.050772  [117440/158947]
loss: 0.050942  [117760/158947]
loss: 0.055012  [118080/158947]
loss: 0.051507  [118400/158947]
loss: 0.055357  [118720/158947]
loss: 0.056156  [119040/158947]
loss: 0.055972  [119360/158947]
loss: 0.051117  [119680/158947]
loss: 0.058806  [120000/158947]
loss: 0.056288  [120320/158947]
loss: 0.049524  [120640/158947]
loss: 0.056208  [120960/158947]
loss: 0.058656  [121280/158947]
loss: 0.047718  [121600/158947]
loss: 0.052315  [121920/158947]
loss: 0.052944  [122240/158947]
loss: 0.048536  [122560/158947]
loss: 0.058293  [122880/158947]
loss: 0.058870  [123200/158947]
loss: 0.056115  [123520/158947]
loss: 0.056873  [123840/158947]
loss: 0.056389  [124160/158947]
loss: 0.054805  [124480/158947]
loss: 0.050950  [124800/158947]
loss: 0.053318  [125120/158947]
loss: 0.058898  [125440/158947]
loss: 0.052687  [125760/158947]
loss: 0.056343  [126080/158947]
loss: 0.058389  [126400/158947]
loss: 0.052144  [126720/158947]
loss: 0.053957  [127040/158947]
loss: 0.048182  [127360/158947]
loss: 0.047036  [127680/158947]
loss: 0.060285  [128000/158947]
loss: 0.051849  [128320/158947]
loss: 0.058199  [128640/158947]
loss: 0.051278  [128960/158947]
loss: 0.052643  [129280/158947]
loss: 0.045766  [129600/158947]
loss: 0.057158  [129920/158947]
loss: 0.052444  [130240/158947]
loss: 0.054651  [130560/158947]
loss: 0.055657  [130880/158947]
loss: 0.053722  [131200/158947]
loss: 0.062060  [131520/158947]
loss: 0.058416  [131840/158947]
loss: 0.047172  [132160/158947]
loss: 0.059084  [132480/158947]
loss: 0.062641  [132800/158947]
loss: 0.059268  [133120/158947]
loss: 0.056054  [133440/158947]
loss: 0.057076  [133760/158947]
loss: 0.055176  [134080/158947]
loss: 0.045196  [134400/158947]
loss: 0.057817  [134720/158947]
loss: 0.054423  [135040/158947]
loss: 0.060258  [135360/158947]
loss: 0.054242  [135680/158947]
loss: 0.064834  [136000/158947]
loss: 0.056337  [136320/158947]
loss: 0.051838  [136640/158947]
loss: 0.058677  [136960/158947]
loss: 0.058048  [137280/158947]
loss: 0.053680  [137600/158947]
loss: 0.056594  [137920/158947]
loss: 0.054279  [138240/158947]
loss: 0.054213  [138560/158947]
loss: 0.052470  [138880/158947]
loss: 0.052967  [139200/158947]
loss: 0.053631  [139520/158947]
loss: 0.049610  [139840/158947]
loss: 0.053832  [140160/158947]
loss: 0.054865  [140480/158947]
loss: 0.053646  [140800/158947]
loss: 0.057636  [141120/158947]
loss: 0.053931  [141440/158947]
loss: 0.049027  [141760/158947]
loss: 0.049313  [142080/158947]
loss: 0.048310  [142400/158947]
loss: 0.056514  [142720/158947]
loss: 0.049613  [143040/158947]
loss: 0.050915  [143360/158947]
loss: 0.056805  [143680/158947]
loss: 0.063778  [144000/158947]
